id,viral_load,virus,family,day
B14_3_1_O,-8.4402728,O,B14_3,38
B14_24_2_M,-5.53285377,M,B14_24,39
B14_23_2_O,-9.7373253,O,B14_23,39
B14_17_2_M,-5.4468882,M,B14_17,39
B14_23_2_M,-4.22201432,M,B14_23,39
B14_16_2_O,-8.07414944,O,B14_16,39
B14_5_2_O,-9.6841253,O,B14_5,39
B14_10_2_A,-6.71345497,A,B14_10,39
B14_3_2_M,-4.6304882,M,B14_3,39
B14_3_2_O,-6.63316432,O,B14_3,39
B14_22_2_M,-5.32481432,M,B14_22,39
B14_22_2_O,-8.26354944,O,B14_22,39
B14_20_2_M,-6.5540882,M,B14_20,39
B14_16_2_M,-3.69661432,M,B14_16,39
B14_20_2_O,-7.1925753,O,B14_20,39
B14_24_2_O,-9.57991432,O,B14_24,39
B14_9_2_O,-8.2314253,O,B14_9,39
B14_17_2_O,-8.18061432,O,B14_17,39
B14_9_2_M,-5.1603382,M,B14_9,39
B14_23_3_A,-7.61675688,A,B14_23,40
B14_16_3_A,-5.47310497,A,B14_16,40
B14_20_3_M,-5.89515497,M,B14_20,40
B14_24_3_A,-6.48150688,A,B14_24,40
B14_10_3_M,-4.49009151,M,B14_10,40
B14_3_3_A,-6.29195497,A,B14_3,40
B14_17_3_A,-5.69775688,A,B14_17,40
B14_17_3_M,-4.97274151,M,B14_17,40
B14_20_3_A,-8.75070688,A,B14_20,40
B14_3_3_M,-6.17684151,M,B14_3,40
B14_23_3_M,-5.82960497,M,B14_23,40
B14_16_3_M,-4.14209777,M,B14_16,40
B14_24_3_M,-5.21689151,M,B14_24,40
B14_5_3_A,-4.11650688,A,B14_5,40
B14_5_3_M,-4.82324777,M,B14_5,40
B14_9_3_A,-6.09525688,A,B14_9,40
B14_9_3_M,-5.08229777,M,B14_9,40
B3_1_3_A,-5.86982167,A,B3_1,7
B3_1_3_O,-8.79736314,O,B3_1,7
B3_25_3_O,-5.98931314,O,B3_25,7
B3_2_3_A,-4.35512167,A,B3_2,7
B3_2_3_O,-7.19061314,O,B3_2,7
B3_17_3_A,-2.47242184,A,B3_17,7
B3_11_3_A,-4.60082167,A,B3_11,7
B3_11_3_O,-7.39306314,O,B3_11,7
B3_3_3_O,-6.80066314,O,B3_3,7
B3_23_3_A,-5.50062167,A,B3_23,7
B3_23_3_O,-6.15665502,O,B3_23,7
B3_18_3_A,-4.02117167,A,B3_18,7
B3_13_3_A,-3.60207167,A,B3_13,7
B3_13_3_O,-6.80941314,O,B3_13,7
B3_4_3_O,-8.03502167,O,B3_4,7
B3_25_3_A,-3.66682167,A,B3_25,7
B3_3_3_A,-5.89627184,A,B3_3,7
B3_17_3_O,-6.79231314,O,B3_17,7
B3_18_3_O,-6.29461314,O,B3_18,7
B3_4_3_A,-4.78922184,A,B3_4,7
B3_1_4_O,-8.79259382,O,B3_1,8
B3_2_4_M,-6.08821314,M,B3_2,8
B3_17_4_M,-5.79576314,M,B3_17,8
B3_11_4_O,-6.87395564,O,B3_11,8
B3_23_4_M,-6.24226314,M,B3_23,8
B3_25_4_O,-5.38306697,O,B3_25,8
B3_18_4_M,-5.30075502,M,B3_18,8
B3_3_4_O,-5.11106697,O,B3_3,8
B3_13_4_O,-6.26125564,O,B3_13,8
B3_4_4_O,-7.77610564,O,B3_4,8
B3_25_4_M,-7.24215502,M,B3_25,8
B3_11_4_M,-7.05374382,M,B3_11,8
B3_2_4_O,-7.84991697,O,B3_2,8
B3_13_4_M,-5.81274382,M,B3_13,8
B3_17_4_O,-7.50611697,O,B3_17,8
B3_4_4_M,-7.60140502,M,B3_4,8
B3_3_4_M,-8.02615502,M,B3_3,8
B3_23_4_O,-5.92405564,O,B3_23,8
B3_18_4_O,-7.17803335,O,B3_18,8
B3_1_4_M,-6.72575502,M,B3_1,8
B3_2_5_A,-4.5714773,A,B3_2,9
B3_1_5_M,-7.43743335,M,B3_1,9
B3_11_5_M,-7.07879847,M,B3_11,9
B3_23_5_A,-4.35444151,A,B3_23,9
B3_1_5_A,-5.5775773,A,B3_1,9
B3_25_5_A,-3.79674151,A,B3_25,9
B3_25_5_M,-6.01746683,M,B3_25,9
B3_15_5_M,-7.20546683,M,B3_15,9
B3_17_5_A,-4.3716773,A,B3_17,9
B3_17_5_M,-5.60693335,M,B3_17,9
B3_11_5_A,-5.4013773,A,B3_11,9
B3_2_5_M,-6.23996683,M,B3_2,9
B3_3_5_M,-8.03044847,M,B3_3,9
B3_23_5_M,-7.11919847,M,B3_23,9
B3_18_5_M,-6.04423335,M,B3_18,9
B3_3_5_A,-5.2786773,A,B3_3,9
B3_15_5_A,-4.4285273,A,B3_15,9
B3_4_5_A,-5.85354151,A,B3_4,9
B3_4_5_M,-7.76348335,M,B3_4,9
B4_11_1_A,-6.20879175,A,B4_11,10
B4_11_1_O,-8.32096212,O,B4_11,10
B4_6_1_A,-4.96257421,A,B4_6,10
B4_6_1_O,-7.91340341,O,B4_6,10
B4_20_1_A,-5.35087421,A,B4_20,10
B4_16_1_A,-5.64030341,A,B4_16,10
B4_12_1_A,-6.34647421,A,B4_12,10
B4_12_1_O,-8.23146212,O,B4_12,10
B4_7_1_A,-6.84340341,A,B4_7,10
B4_7_1_O,-9.28950346,O,B4_7,10
B4_5_1_A,-7.00609175,A,B4_5,10
B4_2_1_A,-4.75670341,A,B4_2,10
B4_14_1_A,-5.76322421,A,B4_14,10
B4_14_1_O,-9.18360346,O,B4_14,10
B4_8_1_A,-5.58459175,A,B4_8,10
B4_8_1_O,-8.13540346,O,B4_8,10
B4_5_1_O,-8.78444579,O,B4_5,10
B4_2_1_O,-8.99885346,O,B4_2,10
B4_20_1_O,-9.20231212,O,B4_20,10
B4_16_1_O,-9.37655346,O,B4_16,10
B4_8_2_M,-7.15147772,M,B4_8,11
B4_6_2_M,-5.95515731,M,B4_6,11
B4_12_2_M,-5.48134579,M,B4_12,11
B4_7_2_M,-5.20687772,M,B4_7,11
B4_16_2_M,-3.85587772,M,B4_16,11
B4_16_2_O,-7.25879876,O,B4_16,11
B4_2_2_M,-6.91837772,M,B4_2,11
B4_2_2_O,-6.41494876,O,B4_2,11
B4_14_2_M,-5.34761453,M,B4_14,11
B4_11_2_M,-5.63424579,M,B4_11,11
B4_8_2_O,-7.73519876,O,B4_8,11
B4_6_2_O,-6.58134876,O,B4_6,11
B4_20_2_M,-5.42731453,M,B4_20,11
B4_20_2_O,-8.10428913,O,B4_20,11
B4_5_2_M,-6.41471453,M,B4_5,11
B4_5_2_O,-6.65243913,O,B4_5,11
B4_12_2_O,-9.50794876,O,B4_12,11
B4_7_2_O,-8.03664579,O,B4_7,11
B4_14_2_O,-7.94183913,O,B4_14,11
B4_11_2_O,-7.83828913,O,B4_11,11
B4_5_3_A,-5.78881346,A,B4_5,12
B4_2_3_A,-4.44170878,A,B4_2,12
B4_20_3_A,-4.56710878,A,B4_20,12
B4_16_3_A,-4.80901346,A,B4_16,12
B4_11_3_A,-5.674923,A,B4_11,12
B4_11_3_M,-7.7027228,M,B4_11,12
B4_6_3_A,-4.623623,A,B4_6,12
B4_6_3_M,-5.51600731,M,B4_6,12
B4_20_3_M,-4.10006346,M,B4_20,12
B4_16_3_M,-4.02591346,M,B4_16,12
B4_12_3_A,-3.59869295,A,B4_12,12
B4_12_3_M,-7.8137728,M,B4_12,12
B4_7_3_A,-5.943673,A,B4_7,12
B4_7_3_M,-5.8953728,M,B4_7,12
B4_5_3_M,-6.42804295,M,B4_5,12
B4_2_3_M,-6.70764295,M,B4_2,12
B4_14_3_A,-5.253573,A,B4_14,12
B4_14_3_M,-5.30470731,M,B4_14,12
B4_8_3_A,-6.01670878,A,B4_8,12
B4_8_3_M,-6.21089295,M,B4_8,12
B5_10_1_A,-5.47607881,A,B5_10,11
B5_10_1_O,-9.23733843,O,B5_10,11
B5_8_1_A,-4.70387881,A,B5_8,11
B5_8_1_O,-8.38911103,O,B5_8,11
B5_2_1_A,-5.83512176,A,B5_2,11
B5_15_1_A,-5.54052582,A,B5_15,11
B5_12_1_A,-6.15917881,A,B5_12,11
B5_12_1_O,-7.26146103,O,B5_12,11
B5_13_1_A,-6.61746103,A,B5_13,11
B5_5_1_A,-5.73682881,A,B5_5,11
B5_5_1_O,-8.24011103,O,B5_5,11
B5_18_1_A,-6.07682582,A,B5_18,11
B5_6_1_O,-7.20567387,O,B5_6,11
B5_13_1_O,-8.37272387,O,B5_13,11
B5_3_1_O,-8.70557387,O,B5_3,11
B5_15_1_O,-7.76078843,O,B5_15,11
B5_18_1_O,-8.72193843,O,B5_18,11
B5_2_1_O,-8.76071103,O,B5_2,11
B5_6_1_A,-6.55732582,A,B5_6,11
B5_12_2_M,-4.8250127,M,B5_12,12
B5_10_2_M,-6.38640894,M,B5_10,12
B5_10_2_O,-8.90546632,O,B5_10,12
B5_6_2_O,-7.50501632,O,B5_6,12
B5_12_2_O,-7.79754001,O,B5_12,12
B5_5_2_M,-4.90895894,M,B5_5,12
B5_15_2_O,-9.51689001,O,B5_15,12
B5_18_2_M,-5.4623127,M,B5_18,12
B5_13_2_M,-3.70847176,M,B5_13,12
B5_13_2_O,-8.62534001,O,B5_13,12
B5_3_2_O,-8.35815496,O,B5_3,12
B5_15_2_M,-3.84377176,M,B5_15,12
B5_8_2_M,-4.6300627,M,B5_8,12
B5_2_2_M,-6.3875627,M,B5_2,12
B5_3_2_M,-5.61317176,M,B5_3,12
B5_2_2_O,-9.88730496,O,B5_2,12
B5_6_2_M,-5.78602176,M,B5_6,12
B5_18_2_O,-7.84191632,O,B5_18,12
B5_8_2_O,-8.38575496,O,B5_8,12
B5_5_2_O,-7.93445496,O,B5_5,12
B5_13_3_M,-3.79052481,M,B5_13,13
B5_15_3_M,-4.20238482,M,B5_15,13
B5_10_3_A,-4.5627253,A,B5_10,13
B5_12_3_M,-6.79267481,M,B5_12,13
B5_3_3_A,-5.28360851,A,B5_3,13
B5_10_3_M,-6.66621632,M,B5_10,13
B5_12_3_A,-4.72455851,A,B5_12,13
B5_13_3_A,-4.3609253,A,B5_13,13
B5_2_3_A,-4.43025851,A,B5_2,13
B5_2_3_M,-8.04627481,M,B5_2,13
B5_15_3_A,-3.3159253,A,B5_15,13
B5_6_3_A,-4.1890253,A,B5_6,13
B5_6_3_M,-6.27038482,M,B5_6,13
B5_18_3_M,-6.60772481,M,B5_18,13
B5_5_3_A,-4.77691184,A,B5_5,13
B5_5_3_M,-5.83237481,M,B5_5,13
B5_18_3_A,-4.7246253,A,B5_18,13
B5_8_3_M,-5.89933482,M,B5_8,13
B5_3_3_M,-6.67858482,M,B5_3,13
B5_8_3_A,-4.51022481,A,B5_8,13
B5_3_4_A,-5.5483557,A,B5_3,14
B5_6_4_A,-4.6425557,A,B5_6,14
B5_8_4_A,-4.26720407,A,B5_8,14
B5_2_4_A,-4.6273057,A,B5_2,14
B5_2_4_O,-7.84687025,O,B5_2,14
B5_5_4_A,-5.7017557,A,B5_5,14
B5_5_4_O,-5.69347025,O,B5_5,14
B5_6_4_O,-7.16297025,O,B5_6,14
B5_8_4_O,-9.38387025,O,B5_8,14
B5_3_4_O,-8.78157025,O,B5_3,14
B5_2_5_O,-7.86707025,O,B5_2,15
B5_5_5_M,-6.97933367,M,B5_5,15
B5_6_5_O,-7.76897025,O,B5_6,15
B5_2_5_M,-7.08600682,M,B5_2,15
B5_3_5_M,-8.30290682,M,B5_3,15
B5_3_5_O,-7.82252025,O,B5_3,15
B5_5_5_O,-7.58182025,O,B5_5,15
B5_8_5_M,-5.77643367,M,B5_8,15
B5_8_5_O,-8.47092025,O,B5_8,15
B6_11_1_A,-5.53910407,A,B6_11,14
B6_11_1_O,-10.29926661,O,B6_11,14
B6_4_1_A,-3.74370407,A,B6_4,14
B6_4_1_O,-7.48021098,O,B6_4,14
B6_19_1_A,-4.30855407,A,B6_19,14
B6_15_1_A,-4.81807693,A,B6_15,14
B6_12_1_A,-5.02871184,A,B6_12,14
B6_12_1_O,-9.62966661,O,B6_12,14
B6_14_1_A,-4.60440407,A,B6_14,14
B6_7_1_A,-4.75037693,A,B6_7,14
B6_7_1_O,-6.9396057,O,B6_7,14
B6_16_1_A,-4.27751184,A,B6_16,14
B6_9_1_O,-6.3904057,O,B6_9,14
B6_14_1_O,-8.07911661,O,B6_14,14
B6_19_1_O,-8.4510057,O,B6_19,14
B6_9_1_A,-4.80900407,A,B6_9,14
B6_20_1_O,-8.5878057,O,B6_20,14
B6_16_1_O,-6.93851098,O,B6_16,14
B6_15_1_O,-9.08966661,O,B6_15,14
B6_20_1_A,-5.06090407,A,B6_20,14
B6_14_2_M,-7.75795341,M,B6_14,15
B6_12_2_M,-7.69189316,M,B6_12,15
B6_4_2_M,-7.40950341,M,B6_4,15
B6_16_2_M,-7.35805341,M,B6_16,15
B6_15_2_M,-5.32803367,M,B6_15,15
B6_15_2_O,-7.05604316,O,B6_15,15
B6_9_2_M,-7.81095341,M,B6_9,15
B6_16_2_O,-7.65237878,O,B6_16,15
B6_19_2_M,-7.17293367,M,B6_19,15
B6_11_2_M,-8.46933367,M,B6_11,15
B6_20_2_M,-8.70228367,M,B6_20,15
B6_4_2_O,-6.97977878,O,B6_4,15
B6_12_2_O,-9.04614316,O,B6_12,15
B6_19_2_O,-8.19612878,O,B6_19,15
B6_14_2_O,-7.67334316,O,B6_14,15
B6_20_2_O,-8.89077878,O,B6_20,15
B6_7_2_O,-8.90889316,O,B6_7,15
B6_7_2_M,-6.05055682,M,B6_7,15
B6_11_2_O,-8.66982878,O,B6_11,15
B6_9_2_O,-7.77044316,O,B6_9,15
B6_15_5_A,-5.50416586,A,B6_15,18
B6_16_5_A,-5.66388025,A,B6_16,18
B6_19_5_A,-5.88836586,A,B6_19,18
B6_19_5_M,-6.06036691,M,B6_19,18
B6_20_5_A,-5.10670335,A,B6_20,18
B6_20_5_M,-4.48811691,M,B6_20,18
B6_4_5_A,-5.07938025,A,B6_4,18
B6_4_5_M,-5.65941691,M,B6_4,18
B6_11_5_A,-5.65200335,A,B6_11,18
B6_15_5_M,-3.66831691,M,B6_15,18
B6_12_5_A,-7.51905335,A,B6_12,18
B6_12_5_M,-5.78206586,M,B6_12,18
B6_6_5_M,-6.49970682,M,B6_6,18
B6_7_5_A,-4.55580335,A,B6_7,18
B6_7_5_M,-5.2858998,M,B6_7,18
B6_16_5_M,-7.21546586,M,B6_16,18
B6_14_5_A,-5.40050341,A,B6_14,18
B6_14_5_M,-5.7027498,M,B6_14,18
B6_11_5_M,-6.8506998,M,B6_11,18
B6_9_5_A,-5.29938025,A,B6_9,18
B6_9_5_M,-3.31206586,M,B6_9,18
B7_10_1_A,-8.2913127,A,B7_10,17
B7_10_1_O,-6.02807482,O,B7_10,17
B7_3_1_A,-5.64464006,A,B7_3,17
B7_19_1_A,-8.1266627,A,B7_19,17
B7_12_1_A,-9.8341627,A,B7_12,17
B7_12_1_O,-7.65352482,O,B7_12,17
B7_6_1_A,-7.3078127,A,B7_6,17
B7_21_1_A,-8.11919006,A,B7_21,17
B7_13_1_A,-6.54029006,A,B7_13,17
B7_13_1_O,-5.05792482,O,B7_13,17
B7_7_1_A,-6.33517431,A,B7_7,17
B7_22_1_A,-6.9944627,A,B7_22,17
B7_16_1_A,-6.91439006,A,B7_16,17
B7_16_1_O,-5.80504123,O,B7_16,17
B7_3_1_O,-8.35522431,O,B7_3,17
B7_19_1_O,-6.38334123,O,B7_19,17
B7_6_1_O,-7.68772431,O,B7_6,17
B7_21_1_O,-5.37549123,O,B7_21,17
B7_7_1_O,-7.18332482,O,B7_7,17
B7_22_1_O,-5.63679123,O,B7_22,17
B7_16_2_M,-6.01128561,M,B7_16,18
B7_10_2_M,-6.33757805,M,B7_10,18
B7_19_2_M,-5.44012805,M,B7_19,18
B7_12_2_M,-4.78437805,M,B7_12,18
B7_21_2_M,-6.53237805,M,B7_21,18
B7_13_2_M,-5.25983561,M,B7_13,18
B7_22_2_M,-6.0822524,M,B7_22,18
B7_22_2_O,-7.1407524,O,B7_22,18
B7_18_2_O,-5.64806957,O,B7_18,18
B7_10_2_O,-7.78075507,O,B7_10,18
B7_3_2_M,-5.28303561,M,B7_3,18
B7_3_2_O,-8.05835507,O,B7_3,18
B7_19_2_O,-8.11351957,O,B7_19,18
B7_12_2_O,-8.24377482,O,B7_12,18
B7_6_2_M,-6.28357805,M,B7_6,18
B7_6_2_O,-6.95831957,O,B7_6,18
B7_21_2_O,-8.10125507,O,B7_21,18
B7_13_2_O,-8.58426957,O,B7_13,18
B7_7_2_M,-4.81347805,M,B7_7,18
B7_7_2_O,-8.30295507,O,B7_7,18
B8_1_4_M,-6.81193561,M,B8_1,23
B8_1_4_O,-6.17290735,O,B8_1,23
B8_7_4_M,-4.74922137,M,B8_7,23
B8_4_4_M,-5.87848561,M,B8_4,23
B8_10_4_M,-6.08627137,M,B8_10,23
B8_10_4_O,-7.93315735,O,B8_10,23
B8_8_4_M,-4.91202137,M,B8_8,23
B8_5_4_M,-6.96422137,M,B8_5,23
B8_11_4_M,-8.02292137,M,B8_11,23
B8_11_4_O,-6.62520735,O,B8_11,23
B8_9_4_M,-6.52157137,M,B8_9,23
B8_6_4_M,-7.21302137,M,B8_6,23
B8_2_4_M,-5.59397137,M,B8_2,23
B8_2_4_O,-5.98330735,O,B8_2,23
B8_7_4_O,-7.26189939,O,B8_7,23
B8_4_4_O,-7.70325735,O,B8_4,23
B8_8_4_O,-7.80660735,O,B8_8,23
B8_5_4_O,-6.16115735,O,B8_5,23
B8_9_4_O,-7.43310735,O,B8_9,23
B8_6_4_O,-8.08539939,O,B8_6,23
B8_2_5_A,-5.39826851,A,B8_2,24
B8_1_5_A,-6.37236851,A,B8_1,24
B8_4_5_A,-5.38019939,A,B8_4,24
B8_10_5_A,-5.58024939,A,B8_10,24
B8_5_5_A,-5.58626851,A,B8_5,24
B8_11_5_A,-4.42434939,A,B8_11,24
B8_6_5_A,-4.20854558,A,B8_6,24
B8_6_5_M,-5.47207266,M,B8_6,24
B8_2_5_M,-5.99651992,M,B8_2,24
B8_1_5_M,-6.43971992,M,B8_1,24
B8_7_5_A,-4.35679939,A,B8_7,24
B8_7_5_M,-5.05901992,M,B8_7,24
B8_4_5_M,-5.64371992,M,B8_4,24
B8_10_5_M,-6.13496992,M,B8_10,24
B8_8_5_A,-4.92931851,A,B8_8,24
B8_8_5_M,-5.69239527,M,B8_8,24
B8_5_5_M,-6.33172266,M,B8_5,24
B8_11_5_M,-9.05904527,M,B8_11,24
B8_9_5_A,-5.56409558,A,B8_9,24
B8_9_5_M,-5.21906851,M,B8_9,24
B9_11_1_A,-5.30062375,A,B9_11,23
B9_11_1_O,-5.43977266,O,B9_11,23
B9_12_1_A,-5.55572375,A,B9_12,23
B9_21_1_A,-5.17256034,A,B9_21,23
B9_21_1_O,-6.87785333,O,B9_21,23
B9_7_1_A,-5.68118732,A,B9_7,23
B9_20_1_A,-6.40507375,A,B9_20,23
B9_12_1_O,-8.32265333,O,B9_12,23
B9_23_1_A,-5.75566034,A,B9_23,23
B9_23_1_O,-6.34548732,O,B9_23,23
B9_6_1_O,-6.17105333,O,B9_6,23
B9_8_1_A,-5.34091034,A,B9_8,23
B9_13_1_A,-6.72812375,A,B9_13,23
B9_13_1_O,-5.56367266,O,B9_13,23
B9_18_1_A,-5.34902375,A,B9_18,23
B9_18_1_O,-6.79305333,O,B9_18,23
B9_7_1_O,-5.79697266,O,B9_7,23
B9_6_1_A,-5.10232375,A,B9_6,23
B9_8_1_O,-5.00587266,O,B9_8,23
B9_20_1_O,-7.47503732,O,B9_20,23
B9_12_2_M,-5.93812759,M,B9_12,24
B9_20_2_M,-5.04300441,M,B9_20,24
B9_11_2_M,-5.99955712,M,B9_11,24
B9_13_2_O,-7.82884043,O,B9_13,24
B9_11_2_O,-6.33260208,O,B9_11,24
B9_6_2_O,-6.58898775,O,B9_6,24
B9_12_2_O,-10.36804043,O,B9_12,24
B9_23_2_M,-3.95770712,M,B9_23,24
B9_6_2_M,-7.98600712,M,B9_6,24
B9_18_2_M,-6.11152759,M,B9_18,24
B9_7_2_M,-7.34150712,M,B9_7,24
B9_13_2_M,-4.29392759,M,B9_13,24
B9_8_2_M,-3.86572759,M,B9_8,24
B9_23_2_O,-7.50653775,O,B9_23,24
B9_21_2_O,-5.66173775,O,B9_21,24
B9_20_2_O,-7.04120208,O,B9_20,24
B9_8_2_O,-6.43470208,O,B9_8,24
B9_7_2_O,-5.46243775,O,B9_7,24
B9_13_3_M,-5.71958388,M,B9_13,25
B9_23_3_A,-4.85755274,A,B9_23,25
B9_21_3_A,-5.22976908,A,B9_21,25
B9_11_3_A,-4.57346489,A,B9_11,25
B9_13_3_A,-4.59756489,A,B9_13,25
B9_6_3_A,-4.35039988,A,B9_6,25
B9_12_3_A,-5.01824988,A,B9_12,25
B9_11_3_M,-7.76470689,M,B9_11,25
B9_21_3_M,-8.51223388,M,B9_21,25
B9_18_3_A,-4.35654988,A,B9_18,25
B9_6_3_M,-7.70535689,M,B9_6,25
B9_7_3_A,-7.38264988,A,B9_7,25
B9_7_3_M,-8.22305689,M,B9_7,25
B9_12_3_M,-7.70040689,M,B9_12,25
B9_18_3_M,-7.57605441,M,B9_18,25
B9_20_3_A,-5.52686908,A,B9_20,25
B9_20_3_M,-5.90701489,M,B9_20,25
B9_8_3_A,-5.38541489,A,B9_8,25
B9_8_3_M,-5.95540689,M,B9_8,25
